RegionID,RegionName,StateName,SizeRank,2008-03,2008-04,2008-05,2008-06,2008-07,2008-08,2008-09,2008-10,2008-11,2008-12,2009-01,2009-02,2009-03,2009-04,2009-05,2009-06,2009-07,2009-08,2009-09,2009-10,2009-11,2009-12,2010-01,2010-02,2010-03,2010-04,2010-05,2010-06,2010-07,2010-08,2010-09,2010-10,2010-11,2010-12,2011-01,2011-02,2011-03,2011-04,2011-05,2011-06,2011-07,2011-08,2011-09,2011-10,2011-11,2011-12,2012-01,2012-02,2012-03,2012-04,2012-05,2012-06,2012-07,2012-08,2012-09,2012-10,2012-11,2012-12,2013-01,2013-02,2013-03,2013-04,2013-05,2013-06,2013-07,2013-08,2013-09,2013-10,2013-11,2013-12,2014-01,2014-02,2014-03,2014-04,2014-05,2014-06,2014-07,2014-08,2014-09,2014-10,2014-11,2014-12,2015-01,2015-02,2015-03,2015-04,2015-05,2015-06,2015-07,2015-08,2015-09,2015-10,2015-11,2015-12,2016-01,2016-02,2016-03,2016-04,2016-05,2016-06,2016-07,2016-08,2016-09,2016-10,2016-11,2016-12,2017-01,2017-02,2017-03,2017-04,2017-05,2017-06,2017-07,2017-08,2017-09,2017-10,2017-11,2017-12,2018-01,2018-02,2018-03,2018-04,2018-05,2018-06,2018-07,2018-08,2018-09,2018-10,2018-11,2018-12
69447,27607,North Carolina,2774,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,366100,357800,359600,347100,340300,386700,392900,412400,371600,373300,377600,407300,388700,406200,390400,421200,394200,379800,378200,388200,402100,415100,400100,410300,397900,409200,399e3,420100,427100
59259,03867,New Hampshire,2775,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,152500,155900,153300,160300,156400,156400,167700,162700,163600,148e3,151900,163500,172800,171e3,164200,165600,172e3,181600,179200,193500,180900,184600,173600,173800,174800,188200,190900,177500,171200,175900,188300,185600,199e3,204800,209100,200100,192600,185700,177800,184200,178900,193100,178900,195600,192300,207600,197100,196800,202e3,217300
67176,22182,Virginia,2776,67e4,651600,710900,708600,710600,674300,649900,644400,68e4,667700,622600,577300,636500,688600,693600,646800,632800,644400,660500,631700,639700,622100,667400,659300,703e3,698800,715500,695100,692e3,705500,714400,728600,737e3,699600,720800,673100,730500,705200,726200,711400,716e3,752e3,774100,753100,712300,685700,649e3,681800,698e3,757900,721600,707400,714e3,722700,727500,718800,747800,768e3,774300,730100,723200,722700,766600,772600,784200,798100,799600,843200,826200,823200,786600,792900,798200,782800,813e3,822400,842100,821600,805400,793400,787100,798900,811e3,814400,792e3,787900,795700,796600,783e3,769700,775100,787300,795400,797100,766e3,725e3,763500,797800,820600,815700,798700,802700,761900,767900,784900,769400,774800,779e3,815100,819900,806100,795900,801400,814400,838300,806800,813600,780100,806300,795800,833500,841100,834100,828900,809800,809100,842400,861700,894400,
91859,77345,Texas,2777,209e3,201100,215e3,230900,233800,241400,226700,229800,223e3,226800,217700,21e4,200400,214e3,224700,236e3,218200,210400,213700,218600,216800,217900,242900,253300,251400,232500,244300,234100,232900,231e3,256100,276300,252100,239300,218300,233700,220400,228200,226400,237700,218200,23e4,223300,227200,207800,217100,232100,239300,241e3,232500,235800,229e3,234700,242100,246100,255100,237600,232400,232400,231e3,236700,237400,255100,252100,245e3,241900,249900,247700,254200,255900,255600,254100,258400,262400,272900,273500,282300,276300,285900,288600,296200,281800,280300,278500,292e3,288600,28e4,274e3,283100,295300,294500,292700,281200,290400,294400,300400,287400,287700,287100,294500,283100,28e4,271300,283600,282600,286700,272400,253900,258200,262e3,284800,288500,290400,294900,292500,290200,289800,282300,284e3,266500,270800,261e3,274200,261300,266900,272400,289400,290600,296800,288e3
94457,84094,Utah,2778,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,234800,242600,245600,251200,243100,240400,228200,228200,234800,245900,242e3,238200,237400,247700,257200,258600,262200,253900,258400,256700,256700,255400,257300,259200,261700,265200,265400,265600,268100,272700,269200,268900,269100,276800,279400,277700,275e3,270900,276900,276700,283900,288e3,299200,306400,312700,313100,302600,303200,306400,315800,313e3,313300,313100,317500,316300,320700,322700,333200,331300,322800,317600,335400,342900,351e3,337100,343900,340500,
82130,55129,Minnesota,2779,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,321300,322900,318600,371800,364200,371600,307700,314600,315500,331800,339e3,333500,336100,326600,332e3,337e3,344100,345400,343900,350500,342400,346800,340500,351600,333800,333800,323700,364500,372400,377200,338300,332700,363400,376800,398600,368600,373900,328700,324500,341200,353e3
99696,98292,Washington,2780,,,,,,,,,,,,,,,287800,279900,284200,297900,286100,292700,287e3,283e3,282400,265600,268800,255600,249700,253900,286400,307400,275800,233600,237700,270400,298300,267900,289600,270800,268400,22e4,222300,230500,231200,218500,245100,253200,25e4,199900,213600,218900,241e3,246600,245400,262700,242400,250600,262900,267900,280300,272100,276200,261800,263900,263200,267400,255100,242900,242400,244100,263100,267800,254300,249200,253300,278500,281600,278e3,267200,275700,284300,290800,293500,287100,295300,310100,315400,305300,300600,299500,312900,316100,315400,317900,310800,321e3,308600,312600,320700,329700,331400,327400,336500,340300,338700,366900,363500,366300,347600,361500,369200,366100,371100,389300,401800,384700,390800,388700,398100,384700,369600,404400,415800,423200,404800,405500,419900,,,,
77431,45066,Ohio,2781,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222700,221100,229e3,226900,218300,219600,226700,239500,250200,248900,254500,249200,245200,243700,233500,241300,238100,250300,247400,250400,241200,236900,236200,235700,248600,247700,253800,252100,246400,253300,248300,257700,248700,243500
72197,32763,Florida,2782,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,78700,69600,71300,71800,74800,75500,77900,78100,80200,81600,87100,96e3,96600,99e3,93700,92700,90900,91400,101400,103400,102800,96200,94e3,104300,101500,105200,97300,112100,115300,116100,107300,106700,110400,113100,116700,120100,124300,125900,125900,132600,144400,149700,148300,139500,139800,142300,144e3,146300,148100,148800,144600,147800,157800,159500,153e3,141e3,151100,152700,159800,161700,171400,181300,175200
97822,94621,California,2783,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,119200,127500,145800,149e3,152e3,141700,153200,160100,160800,157300,160900,162500,169800,176800,189800,196800,199500,203100,200400,208400,220900,225200,228600,230400,225200,204100,197700,217300,246500,252400,255600,250400,250400,254100,260800,270700,269200,274200,277700,277500,283300,291400,309700,306500,313300,318100,331300,327900,327200,329e3,340400,344800,323600,317600,31e4,347900,355300,368700,364700,355300,365300,374e3,429600,452300,461500,437900,416600,404300,403e3,412700,407800,
67133,22043,Virginia,2784,387300,397400,385400,422500,409100,400400,405600,408200,448800,429700,434900,401400,367200,370100,361500,429800,430100,459900,439600,438e3,471700,475800,472100,423600,389100,397800,403800,441300,470400,499900,486800,491e3,478800,504300,528800,517600,504600,416e3,408400,401600,441300,456200,479e3,502100,513400,500900,443300,466800,443600,491200,442700,462600,450400,471800,490900,496200,483600,477300,512700,527900,522500,482200,479500,484200,491e3,516200,538800,563900,564500,534100,530700,508600,533e3,508e3,533100,530500,537800,524800,505400,552400,556400,580500,532e3,543200,526e3,546100,533500,578e3,570200,581800,559600,566800,562700,555200,553800,556100,576600,573700,600800,582800,570600,546800,545500,544100,540800,562500,570300,586200,533300,592200,574700,599300,556700,549200,557e3,534300,542e3,520600,543900,556500,547e3,549900,537200,566600,597200,603600,606500,571400,586900,
72430,33127,Florida,2785,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,114600,135700,137700,128900,132300,147e3,155600,153600,159900,169500,185800,186900,182300,161e3,156700,186600,188700,190500,154700,168500,162200,174500,166200,189900,193500,204400,180300,187e3,188600,197900,188e3,179100,187900,213900,238700,245300,238400,228600,235900,244700
99106,97140,Oregon,2786,294800,309200,312400,303500,301400,293900,307400,324e3,315400,290100,278200,287600,292400,28e4,264600,257600,251600,259e3,265100,278600,283700,278600,277500,266300,267800,251400,259500,254e3,271800,272200,280900,271600,266600,256900,247100,232e3,234900,231300,251700,243500,251300,230700,237700,252200,258200,251700,235500,237e3,245800,253200,257700,269300,288700,290800,285900,269600,265100,254300,254200,287300,297900,300200,283500,283100,280600,283800,286600,295100,289200,304900,317700,333e3,331e3,331500,328700,331e3,323800,321200,315900,324100,327200,321400,316100,308700,310500,310300,312500,325600,334800,342300,336200,335e3,344200,348500,332200,327e3,330100,358100,371100,377200,381900,379700,386700,378e3,373600,372900,370300,381700,387e3,386400,378300,370400,383500,390900,408e3,412700,423300,400500,391600,388e3,409800,421100,419900,414400,410500,402700,405100,419400,443e3,445400
62237,11763,New York,2787,297e3,295100,273400,286900,309500,330400,314800,288400,286900,284300,291200,271800,264200,253200,246e3,236200,242600,240800,248800,235500,250700,272e3,271300,255700,233800,237600,236900,243100,240200,236700,232800,242100,261900,284200,280100,263400,229500,222600,215300,215600,206100,204200,210600,226200,239900,245900,244900,244200,230800,234200,225100,218800,210500,209600,231800,232700,238900,229200,197e3,194300,187400,218500,221300,235e3,239800,236800,234600,230100,247700,256800,256200,249500,251100,235200,234e3,224800,247800,257900,257e3,258300,248200,253100,258600,269400,313100,311200,307100,274400,272200,269100,279700,287800,295900,281e3,274600,259300,261100,256200,267400,260900,266100,268900,276800,289800,287400,288100,284400,287400,287700,285900,285300,286400,282100,280400,276400,264600,255800,258600,257600,257400,257600,276400,289800,302900,297100,306e3,306200,,,
94885,85303,Arizona,2788,,,,,,,,,,,,,,,,,,79100,84600,85100,90500,88100,90300,88600,88e3,89300,87e3,90200,86600,84e3,80700,77200,78500,76500,80400,79700,77100,74500,69600,70700,72600,74800,79500,78900,83700,83100,82100,80800,78700,83500,84800,89800,89400,92400,90500,92700,100200,115700,119800,123900,111500,114100,11e4,119300,122800,125400,127100,133700,130800,134100,129200,133900,132300,130600,125800,120700,124900,132e3,136900,137200,135900,134800,134500,135500,140100,143900,145700,147900,146400,147e3,148e3,151700,156900,159900,161e3,165600,166300,168100,164500,164500,163100,161100,162400,162600,164900,163600,166e3,155400,157400,157600,173400,174600,174900,178800,182700,186e3,189800,188700,193800,192100,192500,191e3,186900,188300,192800,198e3,203600,207900,207800,21e4
100152,99203,Washington,2789,234700,234400,236900,225400,223300,220800,215500,211500,208800,218300,210200,202400,205600,217100,216300,206800,200800,202300,220100,223700,219400,208200,214200,210500,226500,221400,231100,207400,198100,201400,217300,236900,253400,235600,210300,204500,209900,227500,223400,231900,229300,215800,199100,185e3,182300,178500,190400,185800,208900,210300,216700,204200,191400,193500,187400,190200,188e3,196800,205100,203800,205300,192700,196e3,189e3,202300,211800,216300,211200,204600,199300,202100,210800,211300,211800,202300,204600,206900,212600,218800,212800,217900,213700,226e3,224800,223500,224500,225400,231500,222e3,218200,216100,228500,231e3,234300,222900,207800,211e3,212700,238700,234900,229100,218300,216400,236300,243500,257900,241400,244600,237700,258600,261200,267400,271400,273100,271800,261600,260100,283900,289400,294200,281700,292500,293200,290200,282500,276200,273700,283200,292900,316100
99513,98028,Washington,2790,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,370200,346100,336200,322900,331400,335700,331200,311300,323200,309900,322e3,297500,292700,300500,324700,314300,315500,298200,322e3,316700,328400,352800,378600,384500,367300,352100,335700,333600,340400,356300,39e4,389200,403200,374400,379100,378400,38e4,374e3,376400,389500,396500,395600,397100,408400,407300,419700,420500,417100,401300,403600,417700,425500,423900,438800,464600,475100,471600,458900,456300,460300,478700,480700,497100,486200,497900,476900,48e4,464500,476200,476100,506200,522800,547600,564300,562e3,586400,583e3,604400,581200,590500,595500,628e3,631200,623800,643200,608e3,602300,573200,612e3,655200,697900,702700,655400,610500,605600,617700
65920,19428,Pennsylvania,2791,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,278900,260200,261300,259300,259e3,253e3,253900,269900,276100,280700,281600,271500,260900,275600,282300,299100,278900,274500,271800,262800,276400,267800,268e3,256300,264400,28e4,276900,269300,263900,281600,277300,274400,257800,266800,270900,299100,297500,289500,276300,274e3,278900,277200,282500,293400,289500,284800,289e3,292600,297400,287e3,295300,286500,298300,298100,306200,296e3,300900,303600,298e3,308500,307100,331200,297800,303e3,290100,298700,299200,305500,310700,305200,309e3,334700,
93289,80212,Colorado,2792,249300,234700,238200,244600,249800,252100,265200,263900,253600,260400,240400,232200,224800,264500,283100,279100,266600,263900,261100,262900,264700,265700,276900,277400,267e3,247900,245300,253800,251500,257700,258100,253600,246500,259e3,264900,285100,286200,288300,257500,239800,237600,248300,251900,266300,284600,292100,291800,261400,259100,251e3,272900,277800,282e3,289300,289900,279600,278200,294e3,312800,304400,295400,300400,313900,314600,313400,321100,326e3,328400,322100,325600,310600,314900,317900,333100,332200,332900,341e3,353800,359600,339e3,336900,339600,385800,388e3,397600,387e3,390100,395300,395400,402500,396500,399900,410900,410700,415600,425800,438400,451300,448400,455900,450400,446400,448100,463100,461200,467500,459700,470900,459100,451700,460900,466300,487e3,472500,480200,470900,494100,519700,534300,531800,515e3,517500,520900,547600,572800,590300,568200,538300,530200,548900
84282,60013,Illinois,2793,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,147e3,168700,171200,164800,167100,183700,175300,167700,167600,178400,185600,180900,164900,151800,156300,155900,159900,161900,172500,189e3,181300,172300,177800,192700,194300,187500,177300,181300,190600,190500,187900,177100,174900,169e3,158100,155700,166500,191200,190300,199800,190100,194600,186500,180800,182600,189200,185300,182800,180700,193100,206700,199e3,190300,180300,191e3,198600,204200,204e3,209600,216400,223300,235300,218400,204700,190700,199200,206300,208200,205200,212600,213300,233600
99552,98074,Washington,2794,,,,,,,,,,,,,,554400,509500,497600,489100,498200,476100,487700,492e3,501700,511100,536400,531500,526400,507100,514600,505200,526600,532700,542400,510100,492300,482e3,500400,506400,499300,480500,467600,476900,494200,511400,491300,475100,418600,437100,452900,502700,508e3,506200,508e3,507700,512900,515800,523600,517600,502500,494700,526100,544600,550800,538600,564800,574600,586100,576100,589800,588900,599100,603400,618400,631900,61e4,599600,59e4,591600,577400,586900,592600,593700,560900,578e3,578300,605700,600600,613300,610900,635e3,643900,654500,648e3,657600,677100,691300,689500,67e4,684600,686700,702500,725300,756400,750700,717800,702100,722200,715100,718200,725100,786500,811200,806700,781900,777400,814700,843800,888e3,886200,909300,924800,972300,969900,968800,931600,902700,899e3,922500,910300,885100,868e3
94888,85306,Arizona,2795,,,,,,,,,,,,,,,,,,,,,,,,111200,98200,92500,100300,109200,104600,102100,96100,92200,88300,91900,91200,85500,80700,81800,85100,84900,89500,9e4,91700,89700,91700,90400,92300,96900,109700,112700,113500,109100,101400,108300,113500,120800,113e3,112100,128800,141800,148100,136200,132100,128100,131100,136500,140600,141400,144100,143900,158e3,147300,143200,130100,136700,142200,143200,139700,137100,138800,142100,146600,144700,153400,157900,163700,169500,162800,164400,163900,172900,178800,172700,173400,174900,173300,173700,174600,182e3,188900,193e3,193300,194100,192100,191400,191600,190900,2e5,205700,210200,204500,203500,199800,200700,197800,194400,204500,205900,233e3,227400,24e4,227500,238100,226e3,227e3,219500,227300,228600,226100,221400
77515,45224,Ohio,2796,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,97500,104600,102700,98700,97900,101500,107400,112500,112400,108500,101500,93600,95100,91900,95600,105100,108800,117900,103700,107700,111900,117e3,101300,80700,82500,96100,,,
58673,02180,Massachusetts,2797,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,320200,327500,332700,318100,306700,369500,387900,413e3,334700,327400,313100,328200,336800,338200,336e3,346800,367500,403400,405600,409700,404900,421500,421e3,408e3,392300,392e3,398100,402900,396400,407500,399300,401200,404600,425200,449700,424200,403200,396500,417900,428500,429200,410900,406900,393100,460300,447e3,457500,423700,446200,447900,426e3,429200,439300,437400,440900,409700,447500,427600,426100,409200,413200,443700,446700,477900,490600,516200,516400,
73152,34638,Florida,2798,251600,238800,206900,193900,185700,180900,190800,202900,203500,199900,193e3,182700,177400,160700,156200,151600,153400,150400,162e3,166100,168500,154100,148100,151800,148500,153200,153e3,158e3,154300,155e3,158700,155e3,149800,142500,141900,138500,132300,128900,123300,134600,134400,136100,130300,132400,141800,146e3,134e3,139200,135900,149700,143900,139400,142600,141800,151900,157500,167600,170400,168700,161800,156300,161300,164400,167300,168e3,169600,172600,173600,176300,176300,175600,172800,180700,179800,181700,181100,184700,186700,201800,204100,206300,191900,183600,186800,186700,198100,197200,202600,200400,199800,201700,209e3,224800,222500,222700,208200,207800,202600,202700,202100,208700,211800,212800,211800,213800,226500,230600,237200,240200,247600,251200,252700,252700,256600,268400,266800,268500,258100,271600,285700,285e3,271400,252700,245400,248800,249e3,259200,256900,260200,258300
97786,94580,California,2799,399100,374700,364600,352400,352300,34e4,332300,327600,328400,320300,313500,300800,292700,290900,295e3,299500,299200,299800,308900,319800,318900,311900,31e4,316300,324900,323200,308900,305500,294800,296900,284600,296100,298700,303500,296500,289700,286900,279200,264400,256100,256600,276700,284100,287700,270100,267900,261700,267e3,274100,274600,279800,274e3,281300,282500,285100,289800,300500,302100,310600,321900,350400,359500,366500,370200,378200,388300,386500,392200,395700,403200,404500,409e3,410200,421700,425500,423800,425e3,422e3,436e3,434e3,438500,438400,448300,444500,450800,452900,465400,465900,459100,463400,472300,485600,489700,499700,508300,519400,498300,498700,501800,525800,526e3,531e3,537500,546300,547900,547200,551400,530600,534200,532600,555700,566300,582200,589300,589100,588800,597e3,609100,632800,644200,660400,659400,684700,677200,674800,665400,652800,649100,646300,655200
69730,28120,North Carolina,2800,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,100200,98200,117100,125500,128400,124500,136300,137500,132600,118100,119600,121300,119900,111700,118900,116700,123600,121e3,150500,146200,145700,123200,126900,128500,128500,129100,130200,134700,132400,133400,129900,133900,135800,144100,146600,142700,141100,134400,141100,140500,148400,141700,144100,132100,133500,127800,145600,151400,155600,152700,151500,153700,155400,146900,146900,137200,157600,160300,171100,161600,155700,156400,148600,152600,153100,166100,168100,170700,166400,165300,160100,161700,168e3,174600,172200,163800,164700,166400,204600,189900,196800,156200,173300,164e3,176200,176e3,192e3,200600,212900,207400,201600,203100
73148,34613,Florida,2801,,,,,,,,,,,,,,,106400,105800,97e3,111800,111700,116300,113600,115500,118500,131800,137700,138500,118e3,108800,95100,108500,107900,121600,104200,106700,102700,105600,99400,98600,93300,98300,94600,100600,98900,92800,84e3,74900,77300,84900,93100,103200,101400,112500,111400,120700,116400,1e5,98900,84300,94400,84100,97100,93e3,99700,88900,95300,105900,117700,106400,101e3,109700,123800,133800,125300,129200,104200,101200,101900,112600,113600,114600,127e3,125100,121300,110800,113600,120700,114800,126800,125700,139500,126600,126100,127300,138600,147300,146600,136400,131200,135e3,143400,140200,139e3,137600,140400,134800,130200,124200,141100,151400,157200,151100,152200,153600,153400,158e3,156100,159200,143300,151500,16e4,171300,188800,182400,193800,162600,181700,173300,181700,156600,
66276,20190,Virginia,2802,401600,364500,364200,352100,333500,344400,335900,342100,314100,327600,335e3,353900,338800,337400,336200,341700,343200,363900,382400,368200,356900,354800,365400,354700,347200,354300,356400,361900,358500,366100,365e3,374800,335700,357e3,358300,374400,356400,338200,373e3,355100,362900,352700,369100,373e3,390400,397900,399200,379900,369800,363300,390800,390800,394200,365800,384e3,398e3,408600,390100,394900,365500,371800,364600,386500,384100,391e3,41e4,424e3,390500,385700,374500,417100,410700,426100,400800,397900,387300,410700,423700,409500,404500,407700,434500,398500,395200,377900,415900,420800,429400,419700,403500,408700,420500,407900,392900,364e3,384700,393100,411800,416900,427600,406400,369500,362400,377e3,401700,424800,423800,427800,405100,411100,412100,409200,405300,400900,369e3,367600,378600,443100,461600,444300,396100,384400,395900,410800,408100,407800,424600,422700,405700,
72235,32809,Florida,2803,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,118800,129e3,103700,108100,106200,110500,115800,138300,137300,131e3,111600,125500,130500,136e3,128200,127100,126400,121500,145800,149400,158600,147500,147e3,154300,155700,158800,162100,155200,153300,152e3,166300,162e3,165300,149e3,155100,159600,171600,173200,173900,170100
72188,32750,Florida,2804,250600,240500,239400,216200,199900,190900,187800,182700,186100,188e3,199300,204300,204600,190100,163900,148200,158700,167800,178700,157e3,152500,151800,163700,160700,168100,162600,163900,139200,141600,121200,116700,105600,114500,120800,125400,124600,124400,121100,121500,109800,97e3,106200,109500,116800,116900,126e3,140900,130800,124300,121600,108700,107100,108400,127400,130100,116900,128e3,130400,144300,127200,127800,117500,122100,129800,137800,151200,155900,157600,150300,151600,149600,152800,167600,184900,188900,176500,164400,163900,166300,169500,171200,170500,172900,169800,176500,170900,186800,171e3,183200,178100,191100,183700,182500,186900,193e3,195600,197500,199200,196e3,195100,193100,192800,195100,197700,202200,200600,207500,213800,215700,217e3,212200,211e3,204200,207500,207700,215300,217300,222900,234700,239600,263500,256800,255200,231500,226800,233500,240200,241400,232900,231900
59228,03833,New Hampshire,2805,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,228500,245700,254800,246100,239700,263300,277700,276300,253100,230500,242300,261800,280700,273700,255e3,237500,261200,259900,277500,250500,254700,258400,246100,251800,257400,277800,292e3,290100,286100,268300,268e3,256e3,259600,262700,283500,337300,342100,357300,292500,296e3,288700,309300,313700,320700,337900,334200,327600,312e3,311400,309500,322600,319300,33e4,323200,334700,334300,329900,338300,332400,333400,325600,314700,309500,321100,337700,349800,328200,319300,302200,338100,370700,403e3,39e4,359600,331500,331700,346100,355800,346900
84688,60706,Illinois,2806,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,221100,216600,207900,205500,197900,194500,199800,198100,195800,199500,191300,171700,165e3,173900,200100,196200,184100,185400,190600,189600,178200,180300,190500,199500,177900,192800,197800,207300,206700,209400,231200,224100,227e3,221400,229300,229100,238600,240800,231400,231800,229900,243e3,244700,245600,246300,245900,248900,252700,241500,244200,238500,251400,248900,251e3,247700,237900,235200,238e3,248e3,244200,243500,242800,252400,252800,254500,249700,251900,255900,260100,261300,252900,256400,258300,265900,265700,267700,271800,273900,276500,278100,281e3,275700,277200,314500,316200,313100,265900,268900,272800,281200,276100,263400,257e3,252500
97885,94947,California,2807,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,449900,402700,389900,358900,352100,353400,398200,391100,365600,346e3,393300,376700,376800,373700,406200,43e4,383700,368200,343200,399900,417400,422400,427800,453500,468900,463600,473300,485600,493500,479100,471700,461800,484e3,499800,518600,513100,545100,571400,579800,556e3,526700,544200,582100,596600,585800,572200,605300,559400,550200,527500,582400,618900,668400,719300,692200,675800,638500,668800,651200,656100,644700,685e3,695200,668500,651100,631500,695500,719800,763500,732400,716400,699100,709400,686300,722600,738e3,676500,644e3,617500,716600,717700,725700,723700,755700,764400,767300,738700,779100,784100,800200,79e4,775900,711800,692800,713600,799400,793e3,836200,845e3
84589,60561,Illinois,2808,,,,,,,,,,,,,,271100,27e4,283e3,277800,261400,251400,254500,251400,255100,231800,225300,246200,261400,259300,228600,246200,256200,257700,241900,223500,233800,229800,242500,223400,228700,221400,244900,249100,243200,222400,218500,238100,239900,245200,238800,242700,227600,229600,231700,238300,227500,216e3,214100,220500,233800,240400,231800,228400,213500,221200,229100,245600,239700,248100,251500,267500,260600,243500,239800,227600,244200,243500,260800,255100,248800,253800,266900,280800,282600,277200,263100,249700,266e3,258600,271200,256300,268700,248200,238600,231e3,226300,234500,253200,282800,262500,260500,238900,257400,257900,257900,255e3,249500,260600,263800,267500,273600,283800,283500,263300,249600,258900,272500,273e3,258500,268200,285e3,305900,322400,328100,307400,292600,283100,293700,277400,268900,288100,295800
99789,98407,Washington,2809,285600,295500,277700,272800,251400,249400,242900,248900,253800,258300,255400,273700,254200,265200,232600,262e3,238700,252900,237300,248300,247100,261800,252100,263300,239800,246100,230900,248400,227900,242100,252e3,281400,267300,287500,268800,264700,212900,233700,215200,212400,178500,188100,206500,218200,226e3,224400,215900,197100,180300,193300,211800,229600,218100,222400,221400,261700,261800,262300,243e3,240900,228300,241900,231100,233900,218400,235500,242e3,246500,239900,231900,236400,240400,247300,245400,245800,246300,248500,252600,246600,251800,251500,259700,246800,251200,242100,269800,273600,285500,270200,287800,291400,291900,290900,299e3,304900,316e3,314900,311800,302700,303e3,291700,286200,288400,307800,312200,316900,320800,326500,332e3,338700,329800,366200,368700,370900,337800,335600,343900,352600,355100,393500,391500,424600,388700,392400,372400,384300,401600,402500,414200,401100
79745,49428,Michigan,2810,138600,138300,138900,136e3,132900,129100,131300,130200,132100,126300,129800,127800,122900,115900,110900,120500,122700,124500,121500,122e3,126300,126700,12e4,127e3,128800,137100,131600,121400,118800,115e3,120500,122e3,120600,119500,118100,118700,120200,121200,124200,124e3,129600,125200,12e4,112100,117e3,119300,114200,109e3,113e3,120200,122100,120500,121300,123900,126600,128900,133100,131700,133800,127900,133900,133200,136800,134800,135900,138900,141e3,143200,142e3,141100,140700,139900,141200,140500,143500,144300,148300,146400,147200,144400,145200,145500,147300,149e3,152700,156600,158800,155400,154200,156100,157100,153e3,154900,158800,162300,163400,161800,166600,166e3,172100,170400,171100,170200,173400,175800,176200,176900,179900,178100,176900,177e3,180900,182200,182200,181700,182400,183200,182900,183800,178700,182200,188900,193200,193300,192800,195500,199100,199600,209200,206400
97402,93662,California,2811,226500,217500,207700,198200,186800,179300,162200,167e3,168500,16e4,153300,134100,146800,137100,139500,128500,129300,136100,139800,145400,140900,141300,135100,146300,145e3,150400,147500,154e3,138300,129900,121300,131300,130400,132100,136500,134100,142100,135900,131700,126300,121600,130900,121800,133200,133600,136100,124600,120200,126e3,131800,129100,123500,116500,117300,130700,141e3,155100,143500,140200,129500,135e3,136900,144600,148100,152400,150100,146100,148400,156e3,158600,172200,172200,202800,189400,186400,161100,156200,153300,158800,167800,171300,166100,165700,173400,180700,185400,177800,179e3,189700,196300,192500,173300,174700,185100,197100,199500,190700,188800,188100,187300,180900,186700,192300,199100,192900,192600,191600,186300,184400,183300,193300,185e3,195500,198500,211700,206300,204100,206e3,216500,229900,239200,231200,219e3,218700,214900,238600,234e3,245600,234e3,
72309,32931,Florida,2812,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,222500,221300,224700,210700,211600,206300,238800,276e3,274100,276200,248700,261e3,225400,241600,255700,270900,263600,261700,266200,269800,270900,280200,259100,273200,260100,273400,262200,266500,286100,288400,286200,278900,256400,264100,257100,275400,265600,272500,282700,273300,274800,282500,319900
